,display,break,index,full_sentence,cloze_probability,dataset,CoRT_mean,CoRT_std,CoRT_descript,target_word,random_word,word_count,cloze_descript,condition_name,sampled,answer,last_word,hand,iti_dur,start_time,trial_dur,ShowProgressBar,block_num,iti_dur_ms,trial_dur_ms,randomise_blocks
9,trial,,9.0,The|fraternal|twins|were|as|different|as|day|and,0.99,peele,2.0,0.7071067811865476,strong non-CoRT,night,met,9.0,high cloze,easy,True,False,met,right,0.5,240.0,7.0,1.0,4.0,500.0,7000.0,4.0
10,trial,,10.0,The|gentleman|on|the|bus|offered|the|child|his,0.9,peele,4.25,0.957427107756338,strong CoRT,seat,gate,9.0,high cloze,easy,False,True,seat,right,0.5,7.5,7.0,1.0,4.0,500.0,7000.0,4.0
11,trial,,11.0,Gigi|fell|yesterday|and|she|broke|a,0.31,peele,4.0,1.224744871391589,strong CoRT,leg,pitcher,7.0,low cloze,hard,False,True,leg,right,0.5,225.0,7.0,1.0,4.0,500.0,7000.0,4.0
12,trial,,12.0,Some|people|won't|eat|lemons|because|they|are|too,0.75,peele,1.0,0.0,strong non-CoRT,sour,tin,9.0,high cloze,easy,False,True,sour,right,0.5,345.0,7.0,1.0,4.0,500.0,7000.0,4.0
13,trial,,13.0,As|he|left|the|insulted|man|made|a,0.4,peele,4.8,0.44721359549995787,strong CoRT,gesture,luck,8.0,low cloze,hard,False,True,gesture,right,0.5,202.5,7.0,1.0,4.0,500.0,7000.0,4.0
14,trial,,14.0,Jane|fried|some|bacon|in|the,0.86,block_baldwin,4.142857142857143,1.4638501094227998,strong CoRT,pan,gag,6.0,high cloze,easy,True,False,gag,right,0.5,67.5,7.0,1.0,4.0,500.0,7000.0,4.0
15,trial,,15.0,On|her|birthday|she|excitedly|opened|the,0.71,block_baldwin,4.0,1.5491933384829668,strong CoRT,gifts,road,7.0,high cloze,easy,False,True,gifts,right,0.5,75.0,7.0,1.0,4.0,500.0,7000.0,4.0
16,trial,,16.0,The|soup|was|extremely|hot|and|burned|Matt's,0.74,peele,4.75,0.5,strong CoRT,tongue,turkey,8.0,high cloze,easy,False,True,tongue,right,0.5,97.5,7.0,1.0,4.0,500.0,7000.0,4.0
17,trial,,17.0,Grace|didn't|like|eating|foods|with|a|lot|of,0.39,peele,1.4,0.5477225575051661,strong non-CoRT,salt,race,9.0,low cloze,hard,True,False,race,right,0.5,450.0,7.0,1.0,4.0,500.0,7000.0,4.0
18,trial,,18.0,Stacy|was|not|careful|and|spilled|wine|on|her,0.44,peele,4.0,1.4142135623730951,strong CoRT,dress,noises,9.0,low cloze,hard,False,True,dress,right,0.5,217.5,7.0,1.0,4.0,500.0,7000.0,4.0
19,trial,,19.0,The|chef|wanted|his|steaks|to|have|a|good,0.38,peele,2.0,1.4142135623730951,strong non-CoRT,flavor,suit,9.0,low cloze,hard,False,True,flavor,right,0.5,405.0,7.0,1.0,4.0,500.0,7000.0,4.0
20,trial,,20.0,The|strong|landscaper|removed|the|tree|root|after|one,0.41,peele,4.2,1.3038404810405295,strong CoRT,pull,dog,9.0,low cloze,hard,False,True,pull,right,0.5,127.5,7.0,1.0,4.0,500.0,7000.0,4.0
21,trial,,21.0,"When|it's|warm|out,|Jack|likes|going|to|the",0.42,peele,1.6,0.8944271909999159,strong non-CoRT,beach,tongue,9.0,low cloze,hard,False,True,beach,right,0.5,465.0,7.0,1.0,4.0,500.0,7000.0,4.0
22,trial,,22.0,The|new|family|enclosed|their|yard|with|a,0.97,peele,1.75,0.957427107756338,strong non-CoRT,fence,mountain,8.0,high cloze,easy,True,False,mountain,right,0.5,330.0,7.0,1.0,4.0,500.0,7000.0,4.0
23,trial,,23.0,Winston's|prized|chess|set|was|missing|a,0.43,peele,1.6,0.5477225575051662,strong non-CoRT,piece,meal,7.0,low cloze,hard,True,False,meal,right,0.5,427.5,7.0,1.0,4.0,500.0,7000.0,4.0
24,trial,,24.0,Dean|dropped|the|cookies|and|had|to|make|a|fresh,0.95,peele,4.8,0.4472135954999579,strong CoRT,batch,gap,10.0,high cloze,easy,True,False,gap,right,0.5,90.0,7.0,1.0,4.0,500.0,7000.0,4.0
25,trial,,25.0,After|weeks|at|sea|the|bottle|washed|up|onto,0.83,peele,4.0,0.8164965809277259,strong CoRT,shore,aim,9.0,high cloze,easy,False,True,shore,right,0.5,105.0,7.0,1.0,4.0,500.0,7000.0,4.0
26,trial,,26.0,It|is|difficult|for|any|large|business|to,0.33,peele,1.6,1.3416407864998738,strong non-CoRT,succeed,rake,8.0,low cloze,hard,False,True,succeed,right,0.5,457.5,7.0,1.0,4.0,500.0,7000.0,4.0
27,trial,,27.0,The|car|suddenly|appeared|and|Liz|wasn't|able|to,0.35,peele,4.333333333333333,0.5163977794943223,strong CoRT,stop,sleep,9.0,low cloze,hard,True,False,sleep,right,0.5,120.0,7.0,1.0,4.0,500.0,7000.0,4.0
28,trial,,28.0,"Work|started|in|ten|minutes,|so|Jim|had|to",0.8,peele,4.0,0.8164965809277259,strong CoRT,hurry,hell,9.0,high cloze,easy,False,True,hurry,right,0.5,15.0,7.0,1.0,4.0,500.0,7000.0,4.0
29,trial,,29.0,Jill|cried|and|said|her|life|had|become|a,0.4,peele,4.0,0.7071067811865475,strong CoRT,mess,class,9.0,low cloze,hard,True,False,class,right,0.5,187.5,7.0,1.0,4.0,500.0,7000.0,4.0
30,trial,,30.0,The|cargo|at|the|shipyard|fell|with|a|loud,0.33,peele,4.0,0.0,strong CoRT,bang,seagull,9.0,low cloze,hard,False,True,bang,right,0.5,142.5,7.0,1.0,4.0,500.0,7000.0,4.0
31,trial,,31.0,The|gym|class|knew|the|rope|would|be|a,0.26,block_baldwin,1.1666666666666667,0.40824829046386296,strong non-CoRT,task,dollar,9.0,low cloze,hard,True,False,dollar,right,0.5,360.0,7.0,1.0,4.0,500.0,7000.0,4.0
32,trial,,32.0,Phil|restarted|the|stalled|lawn|mower|with|a|strong,0.73,peele,4.6,0.5477225575051662,strong CoRT,pull,tip,9.0,high cloze,easy,False,True,pull,right,0.5,45.0,7.0,1.0,4.0,500.0,7000.0,4.0
33,trial,,33.0,Her|baby|was|not|ready|to|leave|the,0.32,peele,1.75,0.957427107756338,strong non-CoRT,crib,tag,8.0,low cloze,hard,False,True,crib,right,0.5,412.5,7.0,1.0,4.0,500.0,7000.0,4.0
34,trial,,34.0,The|pirates|escaped|with|a|large|bag|of,0.44,peele,4.75,0.4999999999999999,strong CoRT,gold,noise,8.0,low cloze,hard,False,True,gold,right,0.5,180.0,7.0,1.0,4.0,500.0,7000.0,4.0
35,trial,,35.0,"Exiting|the|pool,|the|children|were|so|cold|they",0.87,peele,4.4,0.5477225575051661,strong CoRT,shivered,hurt,9.0,high cloze,easy,True,False,hurt,right,0.5,37.5,7.0,1.0,4.0,500.0,7000.0,4.0
36,trial,,36.0,Jill|is|frustrated|by|people|who|are|always,0.73,peele,1.75,0.5,strong non-CoRT,late,lock,8.0,high cloze,easy,False,True,late,right,0.5,315.0,7.0,1.0,4.0,500.0,7000.0,4.0
37,trial,,37.0,Chocolate|is|made|from|the|roasted|cacao,0.84,peele,1.8,0.4472135954999579,strong non-CoRT,bean,decision,7.0,high cloze,easy,False,True,bean,right,0.5,247.5,7.0,1.0,4.0,500.0,7000.0,4.0
38,trial,,38.0,The|expensive|tie|was|made|of,0.89,block_baldwin,1.0,0.0,strong non-CoRT,silk,house,6.0,high cloze,easy,True,False,house,right,0.5,307.5,7.0,1.0,4.0,500.0,7000.0,4.0
39,trial,,39.0,When|she|was|only|twenty|years|old|she|found,0.41,peele,1.8,1.095445115010332,strong non-CoRT,love,hawk,9.0,low cloze,hard,False,True,love,right,0.5,435.0,7.0,1.0,4.0,500.0,7000.0,4.0
40,trial,,40.0,The|bride|smiled|as|she|walked|down|the,0.88,block_baldwin,4.285714285714286,1.1126972805283737,strong CoRT,aisle,bread,8.0,high cloze,easy,True,False,bread,right,0.5,30.0,7.0,1.0,4.0,500.0,7000.0,4.0
41,trial,,41.0,"After|college,|the|student|had|amassed|a|lot|of",0.76,peele,1.8,0.8366600265340756,strong non-CoRT,debt,kill,9.0,high cloze,easy,False,True,debt,right,0.5,285.0,7.0,1.0,4.0,500.0,7000.0,4.0
42,trial,,42.0,"After|selecting|the|yarn,|Karen|began|to",0.83,peele,4.0,0.8164965809277259,strong CoRT,knit,awoke,7.0,high cloze,easy,False,True,knit,right,0.5,22.5,7.0,1.0,4.0,500.0,7000.0,4.0
43,trial,,43.0,May|thought|her|leg|was|taking|too|long|to,0.9,peele,1.2,0.4472135954999579,strong non-CoRT,heal,wanted,9.0,high cloze,easy,False,True,heal,right,0.5,292.5,7.0,1.0,4.0,500.0,7000.0,4.0
44,trial,,44.0,It’s|hard|to|admit|when|one|is,0.78,block_baldwin,2.0,1.4142135623730951,strong non-CoRT,wrong,year,7.0,high cloze,easy,True,False,year,right,0.5,277.5,7.0,1.0,4.0,500.0,7000.0,4.0
45,trial,,45.0,The|dog|chased|our|cat|up|the,0.43,block_baldwin,4.166666666666667,1.6020819787597218,strong CoRT,tree,noise,7.0,low cloze,hard,True,False,noise,right,0.5,150.0,7.0,1.0,4.0,500.0,7000.0,4.0
46,trial,,46.0,"In|class,|Paula|took|out|her|notebook|and",0.42,peele,4.8,0.44721359549995787,strong CoRT,wrote,wrath,8.0,low cloze,hard,False,True,wrote,right,0.5,195.0,7.0,1.0,4.0,500.0,7000.0,4.0
47,trial,,47.0,Don|didn't|tell|Carmen|secrets|because|she|liked|to,0.49,peele,1.75,0.957427107756338,strong non-CoRT,gossip,soup,9.0,low cloze,hard,False,True,gossip,right,0.5,382.5,7.0,1.0,4.0,500.0,7000.0,4.0
48,trial,,48.0,I|had|no|key|to|open|the|locked,0.89,block_baldwin,2.0,1.1547005383792517,strong non-CoRT,door,work,8.0,high cloze,easy,False,True,door,right,0.5,352.5,7.0,1.0,4.0,500.0,7000.0,4.0
49,trial,,49.0,The|woman|applied|concealer|with|a|gentle,0.35,peele,4.8,0.4472135954999581,strong CoRT,touch,walk,7.0,low cloze,hard,True,False,walk,right,0.5,157.5,7.0,1.0,4.0,500.0,7000.0,4.0
50,trial,,50.0,When|at|the|fair|her|kids|always|have|great,0.45,peele,1.75,0.5,strong non-CoRT,times,mom,9.0,low cloze,hard,False,True,times,right,0.5,420.0,7.0,1.0,4.0,500.0,7000.0,4.0
51,trial,,51.0,The|reckless|driver|drove|too|quickly|around|the,0.42,peele,4.2,0.44721359549995787,strong CoRT,corner,joy,8.0,low cloze,hard,False,True,corner,right,0.5,232.5,7.0,1.0,4.0,500.0,7000.0,4.0
52,trial,,52.0,"Most|people,|when|they|eat|fruit,|don't|eat|the",0.31,peele,1.6,0.5477225575051662,strong non-CoRT,seeds,run,9.0,low cloze,hard,False,True,seeds,right,0.5,367.5,7.0,1.0,4.0,500.0,7000.0,4.0
53,trial,,53.0,"On|vacation,|Amy|liked|to|go|tanning|at|the",0.71,peele,2.0,1.224744871391589,strong non-CoRT,beach,search,9.0,high cloze,easy,False,True,beach,right,0.5,255.0,7.0,1.0,4.0,500.0,7000.0,4.0
54,trial,,54.0,The|hungry|baby|scrunched|its|face|and|started|to,0.74,peele,5.0,0.0,strong CoRT,cry,lap,9.0,high cloze,easy,False,True,cry,right,0.5,52.5,7.0,1.0,4.0,500.0,7000.0,4.0
55,trial,,55.0,After|his|divorce|my|neighbor|became|a|lonely,0.46,peele,2.0,1.224744871391589,strong non-CoRT,man,miss,8.0,low cloze,hard,False,True,man,right,0.5,472.5,7.0,1.0,4.0,500.0,7000.0,4.0
56,trial,,56.0,Joan|fed|her|baby|some|warm,0.88,block_baldwin,4.0,1.4142135623730951,strong CoRT,milk,mace,6.0,high cloze,easy,False,True,milk,right,0.5,82.5,7.0,1.0,4.0,500.0,7000.0,4.0
57,trial,,57.0,The|skyscraper|was|demolished|because|it|wasn't,0.31,peele,4.0,0.8164965809277259,strong CoRT,safe,leash,7.0,low cloze,hard,False,True,safe,right,0.5,135.0,7.0,1.0,4.0,500.0,7000.0,4.0
58,trial,,58.0,She|broke|up|with|him|because|it|didn't|feel,0.94,peele,2.0,1.224744871391589,strong non-CoRT,right,cat,9.0,high cloze,easy,False,True,right,right,0.5,322.5,7.0,1.0,4.0,500.0,7000.0,4.0
59,trial,,59.0,Greg|clutched|his|queasy|stomach|and|began|to,0.47,peele,4.75,0.4999999999999999,strong CoRT,vomit,sleep,8.0,low cloze,hard,False,True,vomit,right,0.5,165.0,7.0,1.0,4.0,500.0,7000.0,4.0
60,trial,,60.0,She|threw|away|the|old|paper|in|the,0.89,block_baldwin,4.142857142857143,1.4638501094227998,strong CoRT,trash,knot,8.0,high cloze,easy,False,True,trash,right,0.5,60.0,7.0,1.0,4.0,500.0,7000.0,4.0
61,trial,,61.0,Jake|could|not|choose|because|he|really|wanted,0.71,peele,1.75,0.9574271077563382,strong non-CoRT,both,should,8.0,high cloze,easy,False,True,both,right,0.5,337.5,7.0,1.0,4.0,500.0,7000.0,4.0
62,trial,,62.0,The|frightened|children|ran|from|the|growling,0.76,peele,4.8,0.44721359549995787,strong CoRT,dog,golf,7.0,high cloze,easy,False,True,dog,right,0.5,112.5,7.0,1.0,4.0,500.0,7000.0,4.0
63,trial,,63.0,He|slept|quite|deeply|and|was|almost|impossible|to,0.79,peele,1.5,0.8366600265340756,strong non-CoRT,wake,violin,9.0,high cloze,easy,False,True,wake,right,0.5,300.0,7.0,1.0,4.0,500.0,7000.0,4.0
64,break,# Well done! You got $${percent_correct}% correct!,,,,,,,,,,,,,,,,,,,,,,,,
0,trial,,0.0,Susan|bought|a|dress|so|now|she|just|needed|new,0.88,block_baldwin,2.0,0.8164965809277259,strong non-CoRT,shoes,fed,10.0,high cloze,easy,True,False,fed,right,0.5,270.0,7.0,1.0,5.0,500.0,7000.0,5.0
1,trial,,1.0,The|heavy|book|hit|the|floor|with|a|loud,0.7,peele,4.0,1.0,strong CoRT,thud,fan,9.0,high cloze,easy,True,False,fan,right,0.5,0.0,7.0,1.0,5.0,500.0,7000.0,5.0
2,trial,,2.0,Jake|hated|the|game|and|he|said|it|wasn't,0.44,peele,1.4,0.5477225575051661,strong non-CoRT,fair,road,9.0,low cloze,hard,False,True,fair,right,0.5,375.0,7.0,1.0,5.0,500.0,7000.0,5.0
3,trial,,3.0,Alexander|just|knew|that|he|would|win|the|big,0.32,peele,1.6,0.5477225575051662,strong non-CoRT,prize,move,9.0,low cloze,hard,False,True,prize,right,0.5,442.5,7.0,1.0,5.0,500.0,7000.0,5.0
4,trial,,4.0,The|young|man|quickly|pulled|the|sword|from|the,0.39,peele,4.5,1.0,strong CoRT,sheath,moon,9.0,low cloze,hard,False,True,sheath,right,0.5,172.5,7.0,1.0,5.0,500.0,7000.0,5.0
5,trial,,5.0,The|cardinals|wondered|which|of|them|would|become|the,0.5,peele,1.5,0.5773502691896257,strong non-CoRT,pope,stamp,9.0,low cloze,hard,True,False,stamp,right,0.5,390.0,7.0,1.0,5.0,500.0,7000.0,5.0
6,trial,,6.0,He|had|a|long|day|and|was|in|a|bad,0.95,block_baldwin,1.8571428571428568,1.5735915849388862,strong non-CoRT,mood,lure,10.0,high cloze,easy,False,True,mood,right,0.5,262.5,7.0,1.0,5.0,500.0,7000.0,5.0
7,trial,,7.0,The|excited|crowd|of|people|quickly|formed|a,0.35,peele,4.0,0.0,strong CoRT,mob,failure,8.0,low cloze,hard,True,False,failure,right,0.5,210.0,7.0,1.0,5.0,500.0,7000.0,5.0
8,trial,,8.0,Not|even|the|cast|liked|the,0.36,block_baldwin,1.8333333333333333,1.6020819787597222,strong non-CoRT,play,rib,6.0,low cloze,hard,True,False,rib,right,0.5,397.5,7.0,1.0,5.0,500.0,7000.0,5.0
9,trial,,9.0,Leigh|was|late|to|work|because|she'd|lost|her,0.74,peele,2.0,1.224744871391589,strong non-CoRT,keys,clown,9.0,high cloze,easy,True,False,clown,right,0.5,240.0,7.0,1.0,5.0,500.0,7000.0,5.0
10,trial,,10.0,"During|the|campfire,|the|heavy|smoke|made|Lance",0.74,peele,4.25,0.957427107756338,strong CoRT,cough,tea,8.0,high cloze,easy,False,True,cough,right,0.5,7.5,7.0,1.0,5.0,500.0,7000.0,5.0
11,trial,,11.0,"Hearing|noises|from|above,|the|confused|man|inspected|the",0.32,peele,4.5,0.8366600265340753,strong CoRT,attic,married,9.0,low cloze,hard,False,True,attic,right,0.5,225.0,7.0,1.0,5.0,500.0,7000.0,5.0
12,trial,,12.0,In|the|small|town|everyone|can|hear|the|bell,0.71,peele,2.0,1.4142135623730951,strong non-CoRT,ring,wrong,9.0,high cloze,easy,False,True,ring,right,0.5,345.0,7.0,1.0,5.0,500.0,7000.0,5.0
13,trial,,13.0,"Over|the|summer,|the|boys|went|swimming|at|the",0.5,peele,4.4,0.5477225575051661,strong CoRT,lake,bed,9.0,low cloze,hard,False,True,lake,right,0.5,202.5,7.0,1.0,5.0,500.0,7000.0,5.0
14,trial,,14.0,The|kids|ran|through|the|sprinklers|on|the|front,0.89,peele,4.75,0.4999999999999999,strong CoRT,lawn,prince,9.0,high cloze,easy,True,False,prince,right,0.5,67.5,7.0,1.0,5.0,500.0,7000.0,5.0
15,trial,,15.0,The|knight|readied|for|battle|and|drew|his,0.91,block_baldwin,4.142857142857143,1.4638501094227998,strong CoRT,sword,act,8.0,high cloze,easy,False,True,sword,right,0.5,75.0,7.0,1.0,5.0,500.0,7000.0,5.0
16,trial,,16.0,A|nearby|woman|sprayed|the|robber|with,0.8,peele,4.0,0.7071067811865476,strong CoRT,mace,budge,7.0,high cloze,easy,False,True,mace,right,0.5,97.5,7.0,1.0,5.0,500.0,7000.0,5.0
17,trial,,17.0,Some|people|don't|enjoy|food|and|only|eat|to,0.38,peele,1.75,0.5,strong non-CoRT,survive,pan,9.0,low cloze,hard,True,False,pan,right,0.5,450.0,7.0,1.0,5.0,500.0,7000.0,5.0
18,trial,,18.0,"A|clumsy|toddler,|Serena|often|spilled|her",0.34,peele,4.2,0.8366600265340756,strong CoRT,milk,shell,7.0,low cloze,hard,False,True,milk,right,0.5,217.5,7.0,1.0,5.0,500.0,7000.0,5.0
19,trial,,19.0,Jim|convinced|her|that|it|was|a|bad|prank|to,0.43,peele,1.75,0.5,strong non-CoRT,pull,vase,10.0,low cloze,hard,False,True,pull,right,0.5,405.0,7.0,1.0,5.0,500.0,7000.0,5.0
20,trial,,20.0,Everyone|ran|from|the|man|like|he|was|a,0.31,peele,4.8,0.44721359549995787,strong CoRT,monster,cry,9.0,low cloze,hard,False,True,monster,right,0.5,127.5,7.0,1.0,5.0,500.0,7000.0,5.0
21,trial,,21.0,That|boy|is|always|saying|he'll|someday|be,0.31,peele,2.0,1.7320508075688772,strong non-CoRT,famous,fear,8.0,low cloze,hard,False,True,famous,right,0.5,465.0,7.0,1.0,5.0,500.0,7000.0,5.0
22,trial,,22.0,"According|to|the|Bible,|murder|is|a",0.96,peele,2.0,0.8164965809277259,strong non-CoRT,sin,hoop,7.0,high cloze,easy,True,False,hoop,right,0.5,330.0,7.0,1.0,5.0,500.0,7000.0,5.0
23,trial,,23.0,All|the|gym|trainers|were|in|great|shape|and,0.36,peele,2.0,1.4142135623730951,strong non-CoRT,fit,home,9.0,low cloze,hard,True,False,home,right,0.5,427.5,7.0,1.0,5.0,500.0,7000.0,5.0
24,trial,,24.0,The|quarterback|faked|the|handoff|and|threw|the,0.74,block_baldwin,4.333333333333333,1.6329931618554518,strong CoRT,ball,die,8.0,high cloze,easy,True,False,die,right,0.5,90.0,7.0,1.0,5.0,500.0,7000.0,5.0
25,trial,,25.0,Jan|tried|to|squeeze|in|but|there|was|no,0.85,block_baldwin,4.142857142857143,0.6900655593423541,strong CoRT,room,fly,9.0,high cloze,easy,False,True,room,right,0.5,105.0,7.0,1.0,5.0,500.0,7000.0,5.0
26,trial,,26.0,The|British|businessman|was|the|wealthiest|in|the|whole,0.36,peele,1.0,0.0,strong non-CoRT,country,mate,9.0,low cloze,hard,False,True,country,right,0.5,457.5,7.0,1.0,5.0,500.0,7000.0,5.0
27,trial,,27.0,The|convenience|store|was|robbed|by|a|small,0.37,peele,4.0,0.0,strong CoRT,man,face,8.0,low cloze,hard,True,False,face,right,0.5,120.0,7.0,1.0,5.0,500.0,7000.0,5.0
28,trial,,28.0,Father|carved|the|turkey|with|a,0.95,block_baldwin,4.285714285714286,1.4960264830861911,strong CoRT,knife,teach,6.0,high cloze,easy,False,True,knife,right,0.5,15.0,7.0,1.0,5.0,500.0,7000.0,5.0
29,trial,,29.0,Nicola|walked|towards|the|lake|till|she|hit|the,0.44,peele,4.0,1.4142135623730951,strong CoRT,water,push,9.0,low cloze,hard,True,False,push,right,0.5,187.5,7.0,1.0,5.0,500.0,7000.0,5.0
30,trial,,30.0,Mary|was|upset|she|spilled|coffee|on|her|favorite,0.35,peele,4.75,0.5,strong CoRT,blouse,rang,9.0,low cloze,hard,False,True,blouse,right,0.5,142.5,7.0,1.0,5.0,500.0,7000.0,5.0
31,trial,,31.0,The|body|builder's|arm|muscles|were|extremely,0.4,peele,1.6,0.5477225575051662,strong non-CoRT,large,fire,7.0,low cloze,hard,True,False,fire,right,0.5,360.0,7.0,1.0,5.0,500.0,7000.0,5.0
32,trial,,32.0,The|brilliant|yet|clumsy|scientist|broke|a|glass|test,0.84,peele,4.0,1.0,strong CoRT,tube,net,9.0,high cloze,easy,False,True,tube,right,0.5,45.0,7.0,1.0,5.0,500.0,7000.0,5.0
33,trial,,33.0,Some|people|have|never|had|a|square,0.24,block_baldwin,1.1666666666666667,0.40824829046386296,strong non-CoRT,meal,done,7.0,low cloze,hard,False,True,meal,right,0.5,412.5,7.0,1.0,5.0,500.0,7000.0,5.0
34,trial,,34.0,The|boys|ran|to|the|car|carrying|their,0.34,peele,4.0,1.1547005383792517,strong CoRT,bags,ignition,8.0,low cloze,hard,False,True,bags,right,0.5,180.0,7.0,1.0,5.0,500.0,7000.0,5.0
35,trial,,35.0,Riley|ate|the|peach|and|then|she|chucked|the,0.7,peele,4.4,0.8944271909999159,strong CoRT,pit,heat,9.0,high cloze,easy,True,False,heat,right,0.5,37.5,7.0,1.0,5.0,500.0,7000.0,5.0
36,trial,,36.0,Most|shark|attacks|occur|very|close|to,0.74,block_baldwin,1.6666666666666667,1.0327955589886444,strong non-CoRT,shore,core,7.0,high cloze,easy,False,True,shore,right,0.5,315.0,7.0,1.0,5.0,500.0,7000.0,5.0
37,trial,,37.0,Without|food|a|man|would|die|in|several,0.74,block_baldwin,2.0,1.095445115010332,strong non-CoRT,days,bun,8.0,high cloze,easy,False,True,days,right,0.5,247.5,7.0,1.0,5.0,500.0,7000.0,5.0
38,trial,,38.0,After|watching|some|baseball|games|she|became|a,0.8,peele,1.6666666666666667,0.8164965809277259,strong non-CoRT,fan,roof,8.0,high cloze,easy,True,False,roof,right,0.5,307.5,7.0,1.0,5.0,500.0,7000.0,5.0
39,trial,,39.0,The|potatoes|were|seasoned|with|flakes|of|rosemary|and,0.35,peele,2.0,1.4142135623730951,strong non-CoRT,thyme,sweat,9.0,low cloze,hard,False,True,thyme,right,0.5,435.0,7.0,1.0,5.0,500.0,7000.0,5.0
40,trial,,40.0,He|turned|to|see|the|dog|charging|like|a,0.83,peele,4.4,0.5477225575051662,strong CoRT,bull,pad,9.0,high cloze,easy,True,False,pad,right,0.5,30.0,7.0,1.0,5.0,500.0,7000.0,5.0
41,trial,,41.0,For|her|school|dance|Becky|needed|a|new,0.77,block_baldwin,2.0,1.1547005383792517,strong non-CoRT,dress,ten,8.0,high cloze,easy,False,True,dress,right,0.5,285.0,7.0,1.0,5.0,500.0,7000.0,5.0
42,trial,,42.0,The|box|landed|on|the|ground|with|a|dull,0.85,peele,4.25,0.957427107756338,strong CoRT,thud,fell,9.0,high cloze,easy,False,True,thud,right,0.5,22.5,7.0,1.0,5.0,500.0,7000.0,5.0
43,trial,,43.0,The|couple|needed|an|apartment|at|a|good,0.73,peele,1.4,0.5477225575051662,strong non-CoRT,price,clean,8.0,high cloze,easy,False,True,price,right,0.5,292.5,7.0,1.0,5.0,500.0,7000.0,5.0
44,trial,,44.0,His|boss|refused|to|give|him|a,0.87,block_baldwin,1.8571428571428568,0.6900655593423541,strong non-CoRT,raise,test,7.0,high cloze,easy,True,False,test,right,0.5,277.5,7.0,1.0,5.0,500.0,7000.0,5.0
45,trial,,45.0,The|boxer|knocked|out|his|opponent|with|a|sudden,0.48,peele,4.4,1.3416407864998738,strong CoRT,punch,fan,9.0,low cloze,hard,True,False,fan,right,0.5,150.0,7.0,1.0,5.0,500.0,7000.0,5.0
46,trial,,46.0,They|were|startled|by|the|sudden,0.5,block_baldwin,4.0,1.095445115010332,strong CoRT,noise,night,6.0,low cloze,hard,False,True,noise,right,0.5,195.0,7.0,1.0,5.0,500.0,7000.0,5.0
47,trial,,47.0,Barry|said|that|accounting|work|was|no,0.35,peele,1.4,0.5477225575051661,strong non-CoRT,fun,mob,7.0,low cloze,hard,False,True,fun,right,0.5,382.5,7.0,1.0,5.0,500.0,7000.0,5.0
48,trial,,48.0,All|the|guests|had|a|very|good,0.7,block_baldwin,1.5,1.224744871391589,strong non-CoRT,stay,late,7.0,high cloze,easy,False,True,stay,right,0.5,352.5,7.0,1.0,5.0,500.0,7000.0,5.0
49,trial,,49.0,The|hungry|owl|searched|the|field|for|its,0.47,block_baldwin,4.0,1.095445115010332,strong CoRT,prey,color,8.0,low cloze,hard,True,False,color,right,0.5,157.5,7.0,1.0,5.0,500.0,7000.0,5.0
50,trial,,50.0,He|wondered|whether|it|was|coincidence|or,0.49,block_baldwin,1.8333333333333333,1.3291601358251257,strong non-CoRT,fate,cancer,7.0,low cloze,hard,False,True,fate,right,0.5,420.0,7.0,1.0,5.0,500.0,7000.0,5.0
51,trial,,51.0,The|farmer|collected|wood|to|build|a|new,0.32,peele,4.0,1.0,strong CoRT,barn,cough,8.0,low cloze,hard,False,True,barn,right,0.5,232.5,7.0,1.0,5.0,500.0,7000.0,5.0
52,trial,,52.0,Drake|didn't|like|eating|barbecued|meat|because|of|the,0.37,peele,1.75,0.5,strong non-CoRT,taste,rib,9.0,low cloze,hard,False,True,taste,right,0.5,367.5,7.0,1.0,5.0,500.0,7000.0,5.0
53,trial,,53.0,The|safest|seats|in|a|car|are|in|the,0.76,peele,1.6,0.8944271909999159,strong non-CoRT,back,color,9.0,high cloze,easy,False,True,back,right,0.5,255.0,7.0,1.0,5.0,500.0,7000.0,5.0
54,trial,,54.0,The|boy|screamed|after|he|was|stung|by|a,0.81,peele,4.2,0.8366600265340756,strong CoRT,bee,cheer,9.0,high cloze,easy,False,True,bee,right,0.5,52.5,7.0,1.0,5.0,500.0,7000.0,5.0
55,trial,,55.0,Jeff|felt|like|he|would|never|finish|at|that,0.45,peele,1.3333333333333333,0.5163977794943222,strong non-CoRT,pace,stay,9.0,low cloze,hard,False,True,pace,right,0.5,472.5,7.0,1.0,5.0,500.0,7000.0,5.0
56,trial,,56.0,The|fisherman|easily|put|the|bait|on|the,0.93,peele,4.4,0.5477225575051661,strong CoRT,hook,job,8.0,high cloze,easy,False,True,hook,right,0.5,82.5,7.0,1.0,5.0,500.0,7000.0,5.0
57,trial,,57.0,Karen|shrieked|when|she|discovered|the|dead,0.36,peele,4.4,0.5477225575051662,strong CoRT,mouse,feud,7.0,low cloze,hard,False,True,mouse,right,0.5,135.0,7.0,1.0,5.0,500.0,7000.0,5.0
58,trial,,58.0,The|queen|wasn't|demanding|so|she|was|easy|to,0.76,peele,2.0,1.2649110640673518,strong non-CoRT,please,trails,9.0,high cloze,easy,False,True,please,right,0.5,322.5,7.0,1.0,5.0,500.0,7000.0,5.0
